trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
22750019479542,23:28:00,23:28:00,740021690,24,0,0
22750019479542,23:29:00,23:29:00,740021689,25,0,0
22750019479542,23:31:00,23:31:00,740020581,26,0,0
22750019479542,23:33:00,23:33:00,740021688,27,0,0
22750019479542,23:34:00,23:34:00,740021687,28,0,0
22750019479542,23:36:00,23:36:00,740021686,29,0,0
22750019479542,23:37:00,23:37:00,740021685,30,0,0
22750019479542,23:39:00,23:39:00,740021684,31,0,0
22750019479542,23:41:00,23:41:00,740021683,32,0,0
22750019479542,23:42:00,23:42:00,740021682,33,0,0
22750019479542,23:43:00,23:43:00,740021681,34,0,0
22750019479542,23:45:00,23:45:00,740021680,35,1,0
22750019479682,23:04:00,23:04:00,740021714,1,0,1
22750019479682,23:06:00,23:06:00,740021713,2,0,0
22750019479682,23:08:00,23:08:00,740021712,3,0,0
22750019479682,23:09:00,23:09:00,740021711,4,0,0
22750019479682,23:11:00,23:11:00,740021710,5,0,0
22750019479682,23:12:00,23:12:00,740021709,6,0,0
22750019479682,23:13:00,23:13:00,740021708,7,0,0
22750019479682,23:15:00,23:15:00,740021707,8,0,0
22750019479682,23:16:00,23:16:00,740021706,9,0,0
22750019479682,23:19:00,23:19:00,740021705,10,0,0
22750019479682,23:21:00,23:21:00,740021655,11,0,0
22750019479682,23:22:00,23:22:00,740021654,12,0,0
22750019479682,23:24:00,23:24:00,740020101,13,0,0
22750019479682,23:25:00,23:25:00,740021653,14,0,0
22750019479682,23:28:00,23:28:00,740020749,15,0,0
22750019479682,23:29:00,23:29:00,740021667,16,0,0
22750019479682,23:30:00,23:30:00,740021666,17,0,0
22750019479682,23:32:00,23:32:00,740021013,18,0,0
22750019479682,23:33:00,23:33:00,740021665,19,0,0
22750019479682,23:35:00,23:35:00,740021661,20,0,0
22750019479682,23:36:00,23:36:00,740021664,21,0,0
22750019479682,23:38:00,23:38:00,740021663,22,0,0
22750019479682,23:41:00,23:41:00,740020755,23,0,0
22750019479682,23:43:00,23:43:00,740021690,24,0,0
22750019479682,23:44:00,23:44:00,740021689,25,0,0
22750019479682,23:46:00,23:46:00,740020581,26,0,0
22750019479682,23:48:00,23:48:00,740021688,27,0,0
22750019479682,23:49:00,23:49:00,740021687,28,0,0
22750019479682,23:51:00,23:51:00,740021686,29,0,0
22750019479682,23:52:00,23:52:00,740021685,30,0,0
22750019479682,23:54:00,23:54:00,740021684,31,0,0
22750019479682,23:56:00,23:56:00,740021683,32,0,0
22750019479682,23:57:00,23:57:00,740021682,33,0,0
22750019479682,23:58:00,23:58:00,740021681,34,0,0
22750019479682,24:00:00,24:00:00,740021680,35,1,0
22750019479822,23:19:00,23:19:00,740021714,1,0,1
22750019479822,23:21:00,23:21:00,740021713,2,0,0
22750019479822,23:23:00,23:23:00,740021712,3,0,0
22750019479822,23:24:00,23:24:00,740021711,4,0,0
22750019479822,23:26:00,23:26:00,740021710,5,0,0
22750019479822,23:27:00,23:27:00,740021709,6,0,0
22750019479822,23:28:00,23:28:00,740021708,7,0,0
22750019479822,23:30:00,23:30:00,740021707,8,0,0
22750019479822,23:31:00,23:31:00,740021706,9,0,0
22750019479822,23:34:00,23:34:00,740021705,10,0,0
22750019479822,23:36:00,23:36:00,740021655,11,0,0
22750019479822,23:37:00,23:37:00,740021654,12,0,0
22750019479822,23:39:00,23:39:00,740020101,13,0,0
22750019479822,23:40:00,23:40:00,740021653,14,0,0
22750019479822,23:43:00,23:43:00,740020749,15,0,0
22750019479822,23:44:00,23:44:00,740021667,16,0,0
22750019479822,23:45:00,23:45:00,740021666,17,0,0
22750019479822,23:47:00,23:47:00,740021013,18,0,0
22750019479822,23:48:00,23:48:00,740021665,19,0,0
22750019479822,23:50:00,23:50:00,740021661,20,0,0
22750019479822,23:51:00,23:51:00,740021664,21,0,0
22750019479822,23:53:00,23:53:00,740021663,22,0,0
22750019479822,23:56:00,23:56:00,740020755,23,0,0
22750019479822,23:58:00,23:58:00,740021690,24,0,0
22750019479822,23:59:00,23:59:00,740021689,25,0,0
22750019479822,24:01:00,24:01:00,740020581,26,0,0
22750019479822,24:03:00,24:03:00,740021688,27,0,0
22750019479822,24:04:00,24:04:00,740021687,28,0,0
22750019479822,24:06:00,24:06:00,740021686,29,0,0
22750019479822,24:07:00,24:07:00,740021685,30,0,0
22750019479822,24:09:00,24:09:00,740021684,31,0,0
22750019479822,24:11:00,24:11:00,740021683,32,0,0
22750019479822,24:12:00,24:12:00,740021682,33,0,0
22750019479822,24:13:00,24:13:00,740021681,34,0,0
22750019479822,24:15:00,24:15:00,740021680,35,1,0
22750019479962,23:34:00,23:34:00,740021714,1,0,1
22750019479962,23:36:00,23:36:00,740021713,2,0,0
22750019479962,23:38:00,23:38:00,740021712,3,0,0
22750019479962,23:39:00,23:39:00,740021711,4,0,0
22750019479962,23:41:00,23:41:00,740021710,5,0,0
22750019479962,23:42:00,23:42:00,740021709,6,0,0
22750019479962,23:43:00,23:43:00,740021708,7,0,0
22750019479962,23:45:00,23:45:00,740021707,8,0,0
22750019479962,23:46:00,23:46:00,740021706,9,0,0
22750019479962,23:49:00,23:49:00,740021705,10,0,0
22750019479962,23:51:00,23:51:00,740021655,11,0,0
22750019479962,23:52:00,23:52:00,740021654,12,0,0
22750019479962,23:54:00,23:54:00,740020101,13,0,0
22750019479962,23:55:00,23:55:00,740021653,14,0,0
22750019479962,23:58:00,23:58:00,740020749,15,0,0
22750019479962,23:59:00,23:59:00,740021667,16,0,0
22750019479962,24:00:00,24:00:00,740021666,17,0,0
22750019479962,24:02:00,24:02:00,740021013,18,0,0
22750019479962,24:03:00,24:03:00,740021665,19,0,0
22750019479962,24:05:00,24:05:00,740021661,20,0,0
22750019479962,24:06:00,24:06:00,740021664,21,0,0
22750019479962,24:08:00,24:08:00,740021663,22,0,0
22750019479962,24:11:00,24:11:00,740020755,23,0,0
22750019479962,24:13:00,24:13:00,740021690,24,0,0
22750019479962,24:14:00,24:14:00,740021689,25,0,0
22750019479962,24:16:00,24:16:00,740020581,26,0,0
22750019479962,24:18:00,24:18:00,740021688,27,0,0
22750019479962,24:19:00,24:19:00,740021687,28,0,0
22750019479962,24:21:00,24:21:00,740021686,29,0,0
22750019479962,24:22:00,24:22:00,740021685,30,0,0
22750019479962,24:24:00,24:24:00,740021684,31,0,0
22750019479962,24:26:00,24:26:00,740021683,32,0,0
22750019479962,24:27:00,24:27:00,740021682,33,0,0
22750019479962,24:28:00,24:28:00,740021681,34,0,0
22750019479962,24:30:00,24:30:00,740021680,35,1,0
22750019456162,8:52:00,8:52:00,740021714,1,0,1
22750019456162,8:54:00,8:54:00,740021713,2,0,0
22750019456162,8:56:00,8:56:00,740021712,3,0,0
22750019456162,8:57:00,8:57:00,740021711,4,0,0
22750019456162,8:59:00,8:59:00,740021710,5,0,0
22750019456162,9:00:00,9:00:00,740021709,6,0,0
22750019456162,9:02:00,9:02:00,740021708,7,0,0
22750019456162,9:03:00,9:03:00,740021707,8,0,0
22750019456162,9:05:00,9:05:00,740021706,9,0,0
22750019456162,9:07:00,9:07:00,740021705,10,0,0
22750019456162,9:09:00,9:09:00,740021655,11,0,0
22750019456162,9:11:00,9:11:00,740021654,12,0,0
22750019456162,9:12:00,9:12:00,740020101,13,0,0
22750019456162,9:14:00,9:14:00,740021653,14,0,0
22750019456162,9:17:00,9:17:00,740020749,15,0,0
22750019456162,9:18:00,9:18:00,740021667,16,0,0
22750019456162,9:20:00,9:20:00,740021666,17,0,0
22750019456162,9:22:00,9:22:00,740021013,18,0,0
22750019456162,9:23:00,9:23:00,740021665,19,0,0
22750019456162,9:25:00,9:25:00,740021661,20,0,0
22750019456162,9:26:00,9:26:00,740021664,21,0,0
22750019456162,9:28:00,9:28:00,740021663,22,0,0
22750019456162,9:30:00,9:30:00,740020755,23,0,0
22750019456162,9:32:00,9:32:00,740021690,24,0,0
22750019456162,9:34:00,9:34:00,740021689,25,0,0
22750019456162,9:35:00,9:35:00,740020581,26,0,0
22750019456162,9:37:00,9:37:00,740021688,27,0,0
22750019456162,9:39:00,9:39:00,740021687,28,0,0
22750019456162,9:40:00,9:40:00,740021686,29,0,0
22750019456162,9:42:00,9:42:00,740021685,30,0,0
22750019456162,9:43:00,9:43:00,740021684,31,0,0
22750019456162,9:45:00,9:45:00,740021683,32,0,0
22750019456162,9:46:00,9:46:00,740021682,33,0,0
22750019456162,9:48:00,9:48:00,740021681,34,0,0
22750019456162,9:50:00,9:50:00,740021680,35,1,0
22750019456076,8:42:00,8:42:00,740021714,1,0,1
22750019456076,8:44:00,8:44:00,740021713,2,0,0
22750019456076,8:46:00,8:46:00,740021712,3,0,0
22750019456076,8:48:00,8:48:00,740021711,4,0,0
22750019456076,8:49:00,8:49:00,740021710,5,0,0
22750019456076,8:51:00,8:51:00,740021709,6,0,0
22750019456076,8:52:00,8:52:00,740021708,7,0,0
22750019456076,8:54:00,8:54:00,740021707,8,0,0
22750019456076,8:55:00,8:55:00,740021706,9,0,0
22750019456076,8:58:00,8:58:00,740021705,10,0,0
22750019456076,9:00:00,9:00:00,740021655,11,0,0
22750019456076,9:01:00,9:01:00,740021654,12,0,0
22750019456076,9:03:00,9:03:00,740020101,13,0,0
22750019456076,9:05:00,9:05:00,740021653,14,0,0
22750019456076,9:08:00,9:08:00,740020749,15,0,0
22750019456076,9:09:00,9:09:00,740021667,16,0,0
22750019456076,9:10:00,9:10:00,740021666,17,0,0
22750019456076,9:12:00,9:12:00,740021013,18,0,0
22750019456076,9:14:00,9:14:00,740021665,19,0,0
22750019456076,9:15:00,9:15:00,740021661,20,0,0
22750019456076,9:17:00,9:17:00,740021664,21,0,0
22750019456076,9:18:00,9:18:00,740021663,22,0,0
22750019456076,9:21:00,9:21:00,740020755,23,0,0
22750019456076,9:23:00,9:23:00,740021690,24,0,0
22750019456076,9:24:00,9:24:00,740021689,25,0,0
22750019456076,9:26:00,9:26:00,740020581,26,0,0
22750019456076,9:28:00,9:28:00,740021688,27,0,0
22750019456076,9:29:00,9:29:00,740021687,28,0,0
22750019456076,9:31:00,9:31:00,740021686,29,0,0
22750019456076,9:32:00,9:32:00,740021685,30,0,0
22750019456076,9:34:00,9:34:00,740021684,31,0,0
22750019456076,9:36:00,9:36:00,740021683,32,0,0
22750019456076,9:37:00,9:37:00,740021682,33,0,0
22750019456076,9:38:00,9:38:00,740021681,34,0,0
22750019456076,9:40:00,9:40:00,740021680,35,1,0
22750019458570,17:32:00,17:32:00,740021714,1,0,1
22750019458570,17:34:00,17:34:00,740021713,2,0,0
22750019458570,17:36:00,17:36:00,740021712,3,0,0
22750019458570,17:37:00,17:37:00,740021711,4,0,0
22750019458570,17:39:00,17:39:00,740021710,5,0,0
22750019458570,17:40:00,17:40:00,740021709,6,0,0
22750019458570,17:41:00,17:41:00,740021708,7,0,0
22750019458570,17:43:00,17:43:00,740021707,8,0,0
22750019458570,17:44:00,17:44:00,740021706,9,0,0
22750019458570,17:47:00,17:47:00,740021705,10,0,0
22750019458570,17:49:00,17:49:00,740021655,11,0,0
22750019458570,17:50:00,17:50:00,740021654,12,0,0
22750019458570,17:52:00,17:52:00,740020101,13,0,0
22750019458570,17:53:00,17:53:00,740021653,14,0,0
22750019458570,17:56:00,17:56:00,740020749,15,0,0
22750019458570,17:57:00,17:57:00,740021667,16,0,0
22750019458570,17:58:00,17:58:00,740021666,17,0,0
22750019458570,18:00:00,18:00:00,740021013,18,0,0
22750019458570,18:02:00,18:02:00,740021665,19,0,0
22750019458570,18:03:00,18:03:00,740021661,20,0,0
22750019458570,18:05:00,18:05:00,740021664,21,0,0
22750019458570,18:06:00,18:06:00,740021663,22,0,0
22750019458570,18:09:00,18:09:00,740020755,23,0,0
22750019458570,18:11:00,18:11:00,740021690,24,0,0
22750019458570,18:13:00,18:13:00,740021689,25,0,0
22750019458570,18:14:00,18:14:00,740020581,26,0,0
22750019458570,18:16:00,18:16:00,740021688,27,0,0
22750019458570,18:18:00,18:18:00,740021687,28,0,0
22750019458570,18:19:00,18:19:00,740021686,29,0,0
22750019458570,18:21:00,18:21:00,740021685,30,0,0
22750019458570,18:22:00,18:22:00,740021684,31,0,0
22750019458570,18:24:00,18:24:00,740021683,32,0,0
22750019458570,18:25:00,18:25:00,740021682,33,0,0
22750019458570,18:27:00,18:27:00,740021681,34,0,0
22750019458570,18:29:00,18:29:00,740021680,35,1,0
22750019458699,18:44:00,18:44:00,740021714,1,0,1
22750019458699,18:46:00,18:46:00,740021713,2,0,0
22750019458699,18:48:00,18:48:00,740021712,3,0,0
22750019458699,18:49:00,18:49:00,740021711,4,0,0
22750019458699,18:51:00,18:51:00,740021710,5,0,0
22750019458699,18:52:00,18:52:00,740021709,6,0,0
22750019458699,18:53:00,18:53:00,740021708,7,0,0
22750019458699,18:55:00,18:55:00,740021707,8,0,0
22750019458699,18:56:00,18:56:00,740021706,9,0,0
22750019458699,18:59:00,18:59:00,740021705,10,0,0
22750019458699,19:01:00,19:01:00,740021655,11,0,0
22750019458699,19:02:00,19:02:00,740021654,12,0,0
22750019458699,19:04:00,19:04:00,740020101,13,0,0
22750019458699,19:05:00,19:05:00,740021653,14,0,0
22750019458699,19:08:00,19:08:00,740020749,15,0,0
22750019458699,19:09:00,19:09:00,740021667,16,0,0
22750019458699,19:10:00,19:10:00,740021666,17,0,0
22750019458699,19:12:00,19:12:00,740021013,18,0,0
22750019458699,19:14:00,19:14:00,740021665,19,0,0
22750019458699,19:15:00,19:15:00,740021661,20,0,0
22750019458699,19:17:00,19:17:00,740021664,21,0,0
22750019458699,19:18:00,19:18:00,740021663,22,0,0
22750019458699,19:21:00,19:21:00,740020755,23,0,0
22750019458699,19:23:00,19:23:00,740021690,24,0,0
22750019458699,19:25:00,19:25:00,740021689,25,0,0
22750019458699,19:26:00,19:26:00,740020581,26,0,0
22750019458699,19:28:00,19:28:00,740021688,27,0,0
22750019458699,19:30:00,19:30:00,740021687,28,0,0
22750019458699,19:31:00,19:31:00,740021686,29,0,0
22750019458699,19:33:00,19:33:00,740021685,30,0,0
22750019458699,19:34:00,19:34:00,740021684,31,0,0
22750019458699,19:36:00,19:36:00,740021683,32,0,0
22750019458699,19:37:00,19:37:00,740021682,33,0,0
22750019458699,19:39:00,19:39:00,740021681,34,0,0
22750019458699,19:41:00,19:41:00,740021680,35,1,0
22750019475760,15:40:00,15:40:00,740021714,1,0,1
22750019475760,15:42:00,15:42:00,740021713,2,0,0
22750019475760,15:44:00,15:44:00,740021712,3,0,0
22750019475760,15:45:00,15:45:00,740021711,4,0,0
22750019475760,15:47:00,15:47:00,740021710,5,0,0
22750019475760,15:48:00,15:48:00,740021709,6,0,0
22750019475760,15:49:00,15:49:00,740021708,7,0,0
22750019475760,15:51:00,15:51:00,740021707,8,0,0
22750019475760,15:52:00,15:52:00,740021706,9,0,0
22750019475760,15:55:00,15:55:00,740021705,10,0,0
22750019475760,15:57:00,15:57:00,740021655,11,0,0
22750019475760,15:58:00,15:58:00,740021654,12,0,0
22750019475760,16:00:00,16:00:00,740020101,13,0,0
22750019475760,16:01:00,16:01:00,740021653,14,0,0
22750019475760,16:04:00,16:04:00,740020749,15,0,0
22750019475760,16:05:00,16:05:00,740021667,16,0,0
22750019475760,16:06:00,16:06:00,740021666,17,0,0
22750019475760,16:08:00,16:08:00,740021013,18,0,0
22750019475760,16:10:00,16:10:00,740021665,19,0,0
22750019475760,16:11:00,16:11:00,740021661,20,0,0
22750019475760,16:13:00,16:13:00,740021664,21,0,0
22750019475760,16:14:00,16:14:00,740021663,22,0,0
22750019475760,16:17:00,16:17:00,740020755,23,0,0
22750019475760,16:19:00,16:19:00,740021690,24,0,0
22750019475760,16:21:00,16:21:00,740021689,25,0,0
22750019475760,16:22:00,16:22:00,740020581,26,0,0
22750019475760,16:24:00,16:24:00,740021688,27,0,0
22750019475760,16:26:00,16:26:00,740021687,28,0,0
22750019475760,16:27:00,16:27:00,740021686,29,0,0
22750019475760,16:29:00,16:29:00,740021685,30,0,0
22750019475760,16:30:00,16:30:00,740021684,31,0,0
22750019475760,16:32:00,16:32:00,740021683,32,0,0
22750019475760,16:33:00,16:33:00,740021682,33,0,0
22750019475760,16:35:00,16:35:00,740021681,34,0,0
22750019475760,16:37:00,16:37:00,740021680,35,1,0
22750019477270,17:41:00,17:41:00,740021714,1,0,1
22750019477270,17:43:00,17:43:00,740021713,2,0,0
22750019477270,17:45:00,17:45:00,740021712,3,0,0
22750019477270,17:46:00,17:46:00,740021711,4,0,0
22750019477270,17:48:00,17:48:00,740021710,5,0,0
22750019477270,17:49:00,17:49:00,740021709,6,0,0
22750019477270,17:50:00,17:50:00,740021708,7,0,0
22750019477270,17:52:00,17:52:00,740021707,8,0,0
22750019477270,17:53:00,17:53:00,740021706,9,0,0
22750019477270,17:56:00,17:56:00,740021705,10,0,0
22750019477270,17:58:00,17:58:00,740021655,11,0,0
22750019477270,17:59:00,17:59:00,740021654,12,0,0
22750019477270,18:01:00,18:01:00,740020101,13,0,0
22750019477270,18:02:00,18:02:00,740021653,14,0,0
22750019477270,18:05:00,18:05:00,740020749,15,0,0
22750019477270,18:06:00,18:06:00,740021667,16,0,0
22750019477270,18:07:00,18:07:00,740021666,17,0,0
22750019477270,18:09:00,18:09:00,740021013,18,0,0
22750019477270,18:11:00,18:11:00,740021665,19,0,0
22750019477270,18:12:00,18:12:00,740021661,20,0,0
22750019477270,18:14:00,18:14:00,740021664,21,0,0
22750019477270,18:15:00,18:15:00,740021663,22,0,0
22750019477270,18:18:00,18:18:00,740020755,23,0,0
22750019477270,18:20:00,18:20:00,740021690,24,0,0
22750019477270,18:22:00,18:22:00,740021689,25,0,0
22750019477270,18:23:00,18:23:00,740020581,26,0,0
22750019477270,18:25:00,18:25:00,740021688,27,0,0
22750019477270,18:27:00,18:27:00,740021687,28,0,0
22750019477270,18:28:00,18:28:00,740021686,29,0,0
22750019477270,18:30:00,18:30:00,740021685,30,0,0
22750019477270,18:31:00,18:31:00,740021684,31,0,0
22750019477270,18:33:00,18:33:00,740021683,32,0,0
22750019477270,18:34:00,18:34:00,740021682,33,0,0
22750019477270,18:36:00,18:36:00,740021681,34,0,0
22750019477270,18:38:00,18:38:00,740021680,35,1,0
22750019477356,17:51:00,17:51:00,740021714,1,0,1
22750019477356,17:53:00,17:53:00,740021713,2,0,0
22750019477356,17:55:00,17:55:00,740021712,3,0,0
22750019477356,17:56:00,17:56:00,740021711,4,0,0
22750019477356,17:58:00,17:58:00,740021710,5,0,0
22750019477356,17:59:00,17:59:00,740021709,6,0,0
22750019477356,18:00:00,18:00:00,740021708,7,0,0
22750019477356,18:02:00,18:02:00,740021707,8,0,0
22750019477356,18:03:00,18:03:00,740021706,9,0,0
22750019477356,18:06:00,18:06:00,740021705,10,0,0
22750019477356,18:08:00,18:08:00,740021655,11,0,0
22750019477356,18:09:00,18:09:00,740021654,12,0,0
22750019477356,18:11:00,18:11:00,740020101,13,0,0
22750019477356,18:12:00,18:12:00,740021653,14,0,0
22750019477356,18:15:00,18:15:00,740020749,15,0,0
22750019477356,18:16:00,18:16:00,740021667,16,0,0
22750019477356,18:17:00,18:17:00,740021666,17,0,0
22750019477356,18:19:00,18:19:00,740021013,18,0,0
22750019477356,18:21:00,18:21:00,740021665,19,0,0
22750019477356,18:22:00,18:22:00,740021661,20,0,0
22750019477356,18:24:00,18:24:00,740021664,21,0,0
22750019477356,18:25:00,18:25:00,740021663,22,0,0
22750019477356,18:28:00,18:28:00,740020755,23,0,0
22750019477356,18:30:00,18:30:00,740021690,24,0,0
22750019477356,18:32:00,18:32:00,740021689,25,0,0
22750019477356,18:33:00,18:33:00,740020581,26,0,0
22750019477356,18:35:00,18:35:00,740021688,27,0,0
22750019477356,18:37:00,18:37:00,740021687,28,0,0
22750019477356,18:38:00,18:38:00,740021686,29,0,0
22750019477356,18:40:00,18:40:00,740021685,30,0,0
22750019477356,18:41:00,18:41:00,740021684,31,0,0
22750019477356,18:43:00,18:43:00,740021683,32,0,0
22750019477356,18:44:00,18:44:00,740021682,33,0,0
22750019477356,18:46:00,18:46:00,740021681,34,0,0
22750019477356,18:48:00,18:48:00,740021680,35,1,0
22750019477869,18:38:00,18:38:00,740021714,1,0,1
22750019477869,18:40:00,18:40:00,740021713,2,0,0
22750019477869,18:42:00,18:42:00,740021712,3,0,0
22750019477869,18:43:00,18:43:00,740021711,4,0,0
22750019477869,18:45:00,18:45:00,740021710,5,0,0
22750019477869,18:46:00,18:46:00,740021709,6,0,0
22750019477869,18:47:00,18:47:00,740021708,7,0,0
22750019477869,18:49:00,18:49:00,740021707,8,0,0
22750019477869,18:50:00,18:50:00,740021706,9,0,0
22750019477869,18:53:00,18:53:00,740021705,10,0,0
22750019477869,18:55:00,18:55:00,740021655,11,0,0
22750019477869,18:56:00,18:56:00,740021654,12,0,0
22750019477869,18:58:00,18:58:00,740020101,13,0,0
22750019477869,18:59:00,18:59:00,740021653,14,0,0
22750019477869,19:02:00,19:02:00,740020749,15,0,0
22750019477869,19:03:00,19:03:00,740021667,16,0,0
22750019477869,19:04:00,19:04:00,740021666,17,0,0
22750019477869,19:06:00,19:06:00,740021013,18,0,0
22750019477869,19:08:00,19:08:00,740021665,19,0,0
22750019477869,19:09:00,19:09:00,740021661,20,0,0
22750019477869,19:11:00,19:11:00,740021664,21,0,0
22750019477869,19:12:00,19:12:00,740021663,22,0,0
22750019477869,19:15:00,19:15:00,740020755,23,0,0
22750019477869,19:17:00,19:17:00,740021690,24,0,0
22750019477869,19:19:00,19:19:00,740021689,25,0,0
22750019477869,19:20:00,19:20:00,740020581,26,0,0
22750019477869,19:22:00,19:22:00,740021688,27,0,0
22750019477869,19:24:00,19:24:00,740021687,28,0,0
22750019477869,19:25:00,19:25:00,740021686,29,0,0
22750019477869,19:27:00,19:27:00,740021685,30,0,0
22750019477869,19:28:00,19:28:00,740021684,31,0,0
22750019477869,19:30:00,19:30:00,740021683,32,0,0
22750019477869,19:31:00,19:31:00,740021682,33,0,0
22750019477869,19:33:00,19:33:00,740021681,34,0,0
22750019477869,19:35:00,19:35:00,740021680,35,1,0
22750019477912,18:53:00,18:53:00,740021714,1,0,1
22750019477912,18:55:00,18:55:00,740021713,2,0,0
22750019477912,18:57:00,18:57:00,740021712,3,0,0
22750019477912,18:58:00,18:58:00,740021711,4,0,0
22750019477912,19:00:00,19:00:00,740021710,5,0,0
22750019477912,19:01:00,19:01:00,740021709,6,0,0
22750019477912,19:02:00,19:02:00,740021708,7,0,0
22750019477912,19:04:00,19:04:00,740021707,8,0,0
22750019477912,19:05:00,19:05:00,740021706,9,0,0
22750019477912,19:08:00,19:08:00,740021705,10,0,0
22750019477912,19:10:00,19:10:00,740021655,11,0,0
22750019477912,19:11:00,19:11:00,740021654,12,0,0
22750019477912,19:13:00,19:13:00,740020101,13,0,0
22750019477912,19:14:00,19:14:00,740021653,14,0,0
22750019477912,19:17:00,19:17:00,740020749,15,0,0
22750019477912,19:18:00,19:18:00,740021667,16,0,0
22750019477912,19:19:00,19:19:00,740021666,17,0,0
22750019477912,19:21:00,19:21:00,740021013,18,0,0
22750019477912,19:23:00,19:23:00,740021665,19,0,0
22750019477912,19:24:00,19:24:00,740021661,20,0,0
22750019477912,19:26:00,19:26:00,740021664,21,0,0
22750019477912,19:27:00,19:27:00,740021663,22,0,0
22750019477912,19:30:00,19:30:00,740020755,23,0,0
22750019477912,19:32:00,19:32:00,740021690,24,0,0
22750019477912,19:34:00,19:34:00,740021689,25,0,0
22750019477912,19:35:00,19:35:00,740020581,26,0,0
22750019477912,19:37:00,19:37:00,740021688,27,0,0
22750019477912,19:39:00,19:39:00,740021687,28,0,0
22750019477912,19:40:00,19:40:00,740021686,29,0,0
22750019477912,19:42:00,19:42:00,740021685,30,0,0
22750019477912,19:43:00,19:43:00,740021684,31,0,0
22750019477912,19:45:00,19:45:00,740021683,32,0,0
22750019477912,19:46:00,19:46:00,740021682,33,0,0
22750019477912,19:48:00,19:48:00,740021681,34,0,0
22750019477912,19:50:00,19:50:00,740021680,35,1,0
22750019477955,19:03:00,19:03:00,740021714,1,0,1
22750019477955,19:05:00,19:05:00,740021713,2,0,0
22750019477955,19:07:00,19:07:00,740021712,3,0,0
22750019477955,19:08:00,19:08:00,740021711,4,0,0
22750019477955,19:10:00,19:10:00,740021710,5,0,0
22750019477955,19:11:00,19:11:00,740021709,6,0,0
22750019477955,19:12:00,19:12:00,740021708,7,0,0
22750019477955,19:14:00,19:14:00,740021707,8,0,0
22750019477955,19:15:00,19:15:00,740021706,9,0,0
22750019477955,19:18:00,19:18:00,740021705,10,0,0
22750019477955,19:20:00,19:20:00,740021655,11,0,0
22750019477955,19:21:00,19:21:00,740021654,12,0,0
22750019477955,19:23:00,19:23:00,740020101,13,0,0
22750019477955,19:24:00,19:24:00,740021653,14,0,0
22750019477955,19:27:00,19:27:00,740020749,15,0,0
22750019477955,19:28:00,19:28:00,740021667,16,0,0
22750019477955,19:29:00,19:29:00,740021666,17,0,0
22750019477955,19:31:00,19:31:00,740021013,18,0,0
22750019477955,19:33:00,19:33:00,740021665,19,0,0
22750019477955,19:34:00,19:34:00,740021661,20,0,0
22750019477955,19:36:00,19:36:00,740021664,21,0,0
22750019477955,19:37:00,19:37:00,740021663,22,0,0
22750019477955,19:40:00,19:40:00,740020755,23,0,0
22750019477955,19:42:00,19:42:00,740021690,24,0,0
22750019477955,19:44:00,19:44:00,740021689,25,0,0
22750019477955,19:45:00,19:45:00,740020581,26,0,0
22750019477955,19:47:00,19:47:00,740021688,27,0,0
22750019477955,19:49:00,19:49:00,740021687,28,0,0
22750019477955,19:50:00,19:50:00,740021686,29,0,0
22750019477955,19:52:00,19:52:00,740021685,30,0,0
22750019477955,19:53:00,19:53:00,740021684,31,0,0
22750019477955,19:55:00,19:55:00,740021683,32,0,0
22750019477955,19:56:00,19:56:00,740021682,33,0,0
22750019477955,19:58:00,19:58:00,740021681,34,0,0
22750019477955,20:00:00,20:00:00,740021680,35,1,0
22750019477998,19:13:00,19:13:00,740021714,1,0,1
22750019477998,19:15:00,19:15:00,740021713,2,0,0
22750019477998,19:17:00,19:17:00,740021712,3,0,0
22750019477998,19:18:00,19:18:00,740021711,4,0,0
22750019477998,19:20:00,19:20:00,740021710,5,0,0
22750019477998,19:21:00,19:21:00,740021709,6,0,0
22750019477998,19:22:00,19:22:00,740021708,7,0,0
22750019477998,19:24:00,19:24:00,740021707,8,0,0
22750019477998,19:25:00,19:25:00,740021706,9,0,0
22750019477998,19:28:00,19:28:00,740021705,10,0,0
22750019477998,19:30:00,19:30:00,740021655,11,0,0
22750019477998,19:31:00,19:31:00,740021654,12,0,0
22750019477998,19:33:00,19:33:00,740020101,13,0,0
22750019477998,19:34:00,19:34:00,740021653,14,0,0
22750019477998,19:37:00,19:37:00,740020749,15,0,0
22750019477998,19:38:00,19:38:00,740021667,16,0,0
22750019477998,19:39:00,19:39:00,740021666,17,0,0
22750019477998,19:41:00,19:41:00,740021013,18,0,0
22750019477998,19:43:00,19:43:00,740021665,19,0,0
22750019477998,19:44:00,19:44:00,740021661,20,0,0
22750019477998,19:46:00,19:46:00,740021664,21,0,0
22750019477998,19:47:00,19:47:00,740021663,22,0,0
22750019477998,19:50:00,19:50:00,740020755,23,0,0
22750019477998,19:52:00,19:52:00,740021690,24,0,0
22750019477998,19:54:00,19:54:00,740021689,25,0,0
22750019477998,19:55:00,19:55:00,740020581,26,0,0
22750019477998,19:57:00,19:57:00,740021688,27,0,0
22750019477998,19:59:00,19:59:00,740021687,28,0,0
22750019477998,20:00:00,20:00:00,740021686,29,0,0
22750019477998,20:02:00,20:02:00,740021685,30,0,0
22750019477998,20:03:00,20:03:00,740021684,31,0,0
